,id,ticker,asset,symbol,quantity,date,side,trade_price,strike,bidPrice,askPrice,delta,theta,gamma,vega,description,trader,channel,time
217,2a11f3632a7511eba6bf3800255995ba,NFLX,OPTION,NFLX_120420C525,100,12/4,CALLS,2.9,525.0,2.29,2.9,0.1457,-0.2692,0.0064,35.7959,NFLX Dec 4 2020 525 Call,Rich,request-bot🤖,2020-11-19 09:40:27.298827
218,2a11f3632a7511eba6bf3800255995ba,NFLX,OPTION,NFLX_120420C525,-100,12/4,CALLS,0.8,525.0,0.8,0.84,0.0746,-0.379,0.0056,45.4817,NFLX Dec 4 2020 525 Call,Rich,request-bot🤖,2020-11-19 09:40:27.298827
219,582bad3b2a7511ebbc423800255995ba,TSLA,OPTION,TSLA_112720C500,100,11/27,CALLS,18.1,500.0,17.8,18.1,0.4699,-1.1702,0.0076,68.4834,TSLA Nov 27 2020 500 Call,TacoTradez🌮,chat-room🗣,2020-11-19 09:41:44.619007
220,582bad3b2a7511ebbc423800255995ba,TSLA,OPTION,TSLA_112720C500,-100,11/27,CALLS,19.15,500.0,19.15,19.45,0.4967,-1.2071,0.0076,68.1753,TSLA Nov 27 2020 500 Call,TacoTradez🌮,chat-room🗣,2020-11-19 09:41:44.619007
221,4253268d2a7611ebb1c03800255995ba,BA,OPTION,BA_112720C210,100,11/27,CALLS,5.9,210.0,5.75,5.9,0.4611,-0.392,0.0234,53.1577,BA Nov 27 2020 210 Call,TacoTradez🌮,chat-room🗣,2020-11-19 09:48:17.460738
222,4253268d2a7611ebb1c03800255995ba,BA,OPTION,BA_112720C210,-100,11/27,CALLS,2.23,210.0,2.23,2.28,0.2835,-0.2921,0.0257,45.0985,BA Nov 27 2020 210 Call,TacoTradez🌮,chat-room🗣,2020-11-19 09:48:17.460738
223,857fbde62a7611eb94e83800255995ba,BA,OPTION,BA_112720C230,100,11/27,CALLS,1.87,230.0,1.8,1.87,0.1693,-0.3057,0.0122,64.7004,BA Nov 27 2020 230 Call,Eddy_Trades,chat-room🗣,2020-11-19 09:50:10.165807
224,857fbde62a7611eb94e83800255995ba,BA,OPTION,BA_112720C230,-100,11/27,CALLS,1.03,230.0,1.03,1.42,0.1138,-0.2933,0.0134,60.0584,BA Nov 27 2020 230 Call,Eddy_Trades,chat-room🗣,2020-11-19 09:50:10.165807
225,36cb16fa2a7711ebbcb63800255995ba,SPY,OPTION,SPY_112020C355,100,11/20,CALLS,2.55,355.0,2.53,2.55,0.6139,-0.5328,0.0822,19.281,SPY Nov 20 2020 355 Call,Reventing,chat-room🗣,2020-11-19 09:55:07.875264
226,36cb16fa2a7711ebbcb63800255995ba,SPY,OPTION,SPY_112020C355,-100,11/20,CALLS,1.88,355.0,1.88,1.9,0.5039,-0.5508,0.0861,19.2512,SPY Nov 20 2020 355 Call,Reventing,chat-room🗣,2020-11-19 09:55:07.875264
227,b504bf562a7811eb80da3800255995ba,TSLA,OPTION,TSLA_112020C500,100,11/20,CALLS,10.4,500.0,10.3,10.4,0.4726,-3.4962,0.0136,87.1208,TSLA Nov 20 2020 500 Call,TacoTradez🌮,chat-room🗣,2020-11-19 10:05:48.907747
228,b504bf562a7811eb80da3800255995ba,TSLA,OPTION,TSLA_112020C500,-100,11/20,CALLS,10.75,500.0,10.75,10.8,0.4857,-3.4598,0.0137,86.3708,TSLA Nov 20 2020 500 Call,TacoTradez🌮,chat-room🗣,2020-11-19 10:05:48.907747
229,bdee85ea2a7811eb82413800255995ba,TSLA,OPTION,TSLA_112020C535,0,11/20,CALLS,3.5,535.0,3.35,3.5,0.1765,-2.9239,0.0069,112.1364,TSLA Nov 20 2020 535 Call,Eddy_Trades,spreads-🙂,2020-11-19 10:06:03.855206
230,bf32e24b2a7811eb86963800255995ba,SPCE,OPTION,SPCE_112720C23.5,100,11/27,CALLS,1.08,23.5,1.03,1.08,0.4922,-0.065,0.1366,81.4629,SPCE Nov 27 2020 23.5 Call,manprit123,chat-room🗣,2020-11-19 10:06:05.972344
231,bf32e24b2a7811eb86963800255995ba,SPCE,OPTION,SPCE_112720C23.5,-100,11/27,CALLS,1.51,23.5,1.51,1.54,0.5907,-0.0651,0.1235,85.7445,SPCE Nov 27 2020 23.5 Call,manprit123,chat-room🗣,2020-11-19 10:06:05.972344
232,01e27f6e2a7911ebb1b33800255995ba,SPCE,OPTION,SPCE_112720C24,100,11/27,CALLS,0.89,24.0,0.86,0.89,0.4282,-0.0642,0.1315,83.2089,SPCE Nov 27 2020 24 Call,TacoTradez🌮,chat-room🗣,2020-11-19 10:07:57.911286
233,01e27f6e2a7911ebb1b33800255995ba,SPCE,OPTION,SPCE_112720C24,-100,11/27,CALLS,1.4,24.0,1.4,1.41,0.5366,-0.0725,0.1168,92.0845,SPCE Nov 27 2020 24 Call,TacoTradez🌮,chat-room🗣,2020-11-19 10:07:57.911286
234,025cafa92a7911eb90523800255995ba,TSLA,OPTION,TSLA_112720C540,0,11/27,CALLS,9.3,540.0,9.15,9.3,0.267,-1.149,0.0054,78.858,TSLA Nov 27 2020 540 Call,russellnoonan,request-bot🤖,2020-11-19 10:07:58.599054
235,14cb03972a7911ebad8f3800255995ba,SPY,OPTION,SPY_112720P352,100,11/27,PUTS,2.31,352.0,2.29,2.31,-0.3458,-0.2059,0.0378,17.8054,SPY Nov 27 2020 352 Put,Visvim,spreads-🙂,2020-11-19 10:08:29.576769
236,14cb03972a7911ebad8f3800255995ba,SPY,OPTION,SPY_112720P352,-100,11/27,PUTS,2.16,352.0,2.16,2.17,-0.3319,-0.2031,0.0372,17.7741,SPY Nov 27 2020 352 Put,Visvim,spreads-🙂,2020-11-19 10:08:29.576769
237,fcf345d32a7a11eba6683800255995ba,BA,OPTION,BA_112720C220,0,11/27,CALLS,2.18,220.0,2.1,2.18,0.2145,-0.3098,0.016,58.0166,BA Nov 27 2020 220 Call,Doktar Evil,spreads-🙂,2020-11-19 10:22:08.527001
238,1aa825b92a7d11ebb1c63800255995ba,BA,OPTION,BA_112720C220,100,11/27,CALLS,2.09,220.0,1.98,2.09,0.2052,-0.2963,0.0158,57.2867,BA Nov 27 2020 220 Call,Reventing,spreads-🙂,2020-11-19 10:37:18.405820
239,1aa825b92a7d11ebb1c63800255995ba,BA,OPTION,BA_112720C220,-100,11/27,CALLS,1.72,220.0,1.72,1.77,0.1884,-0.2748,0.0154,55.9345,BA Nov 27 2020 220 Call,Reventing,spreads-🙂,2020-11-19 10:37:18.405820
240,1aa726782a8011eb9da03800255995ba,BBY,OPTION,BBY_112720C120,100,11/27,CALLS,3.75,120.0,3.6,3.75,0.4576,-0.2539,0.0355,61.2427,BBY Nov 27 2020 120 Call,raj_alert,spreads-🙂,2020-11-19 10:58:46.177171
241,1aa726782a8011eb9da03800255995ba,BBY,OPTION,BBY_112720C120,-100,11/27,CALLS,4.15,120.0,4.15,4.35,0.5038,-0.2621,0.0358,60.5651,BBY Nov 27 2020 120 Call,raj_alert,spreads-🙂,2020-11-19 10:58:46.177171
242,73d3d43c2a8011eba2533800255995ba,ZM,OPTION,ZM_112720C470,0,11/27,CALLS,5.2,470.0,4.8,5.2,0.1937,-0.7589,0.0056,74.6351,ZM Nov 27 2020 470 Call,SammySnipes,risky-trades😅,2020-11-19 11:01:15.491312
243,3af7f3642a8411eba5a13800255995ba,ROKU,OPTION,ROKU_112020C260,100,11/20,CALLS,2.31,260.0,2.16,2.31,0.2887,-1.2434,0.0259,77.2473,ROKU Nov 20 2020 260 Call,BigCat,request-bot🤖,2020-11-19 11:28:18.036001
244,3af7f3642a8411eba5a13800255995ba,ROKU,OPTION,ROKU_112020C260,-100,11/20,CALLS,2.23,260.0,2.23,2.49,0.2863,-1.2053,0.0258,77.5078,ROKU Nov 20 2020 260 Call,BigCat,request-bot🤖,2020-11-19 11:28:18.036001
245,4e5e910e2a8411ebbb4c3800255995ba,TSLA,OPTION,TSLA_112720C520,100,11/27,CALLS,16.4,520.0,16.2,16.4,0.4235,-1.2672,0.0069999999999999,71.9049,TSLA Nov 27 2020 520 Call,TacoTradez🌮,chat-room🗣,2020-11-19 11:28:50.616711
246,4e5e910e2a8411ebbb4c3800255995ba,TSLA,OPTION,TSLA_112720C520,-100,11/27,CALLS,7.55,520.0,7.55,7.75,0.2911,-0.9785,0.0079,61.044,TSLA Nov 27 2020 520 Call,TacoTradez🌮,chat-room🗣,2020-11-19 11:28:50.616711
247,9ad7c3b92a8511ebac023800255995ba,TSLA,OPTION,TSLA_112020C535,0,11/20,CALLS,3.8,535.0,3.6,3.8,0.2046,-2.8376,0.0085,97.6276,TSLA Nov 20 2020 535 Call,Eddy_Trades,chat-room🗣,2020-11-19 11:38:08.687711
248,4c60d0f82a8711eba5d43800255995ba,AMD,OPTION,AMD_112720C87,100,11/27,CALLS,1.24,87.0,1.21,1.24,0.3465,-0.1163,0.0676,41.8727,AMD Nov 27 2020 87 Call,SilverSurfie,spreads-🙂,2020-11-19 11:50:16.095937
249,4c60d0f82a8711eba5d43800255995ba,AMD,OPTION,AMD_112720C87,-100,11/27,CALLS,1.4,87.0,1.4,1.41,0.3826,-0.1218,0.0693,41.9845,AMD Nov 27 2020 87 Call,SilverSurfie,spreads-🙂,2020-11-19 11:50:16.095937
250,4bcb57862a8911ebaf083800255995ba,ROKU,OPTION,ROKU_112720C255,100,11/27,CALLS,8.2,255.0,7.8,8.2,0.4795,-0.5072,0.0176,57.9396,ROKU Nov 27 2020 255 Call,TacoTradez🌮,chat-room🗣,2020-11-19 12:04:33.766208
251,4bcb57862a8911ebaf083800255995ba,ROKU,OPTION,ROKU_112720C255,-100,11/27,CALLS,9.4,255.0,9.4,9.8,0.5371,-0.523,0.0175,57.5442,ROKU Nov 27 2020 255 Call,TacoTradez🌮,chat-room🗣,2020-11-19 12:04:33.766208
252,7bfa7e6d2a8911ebb0e23800255995ba,SNAP,OPTION,SNAP_112720C42,100,11/27,CALLS,0.93,42.0,0.92,0.93,0.3968,-0.0733,0.1173,52.0386,SNAP Nov 27 2020 42 Call,SilverSurfie,spreads-🙂,2020-11-19 12:05:54.595520
253,7bfa7e6d2a8911ebb0e23800255995ba,SNAP,OPTION,SNAP_112720C42,-100,11/27,CALLS,1.0,42.0,1.0,1.02,0.4218,-0.0761,0.1155,53.3423,SNAP Nov 27 2020 42 Call,SilverSurfie,spreads-🙂,2020-11-19 12:05:54.595520
254,45b58dff2a8d11eb95423800255995ba,SPCE,OPTION,SPCE_121820C28,100,12/18,CALLS,1.16,28.0,1.15,1.16,0.3115,-0.038,0.0533,98.6296,SPCE Dec 18 2020 28 Call,Dick Branson,request-bot🤖,2020-11-19 12:33:01.923637
255,45b58dff2a8d11eb95423800255995ba,SPCE,OPTION,SPCE_121820C28,-100,12/18,CALLS,1.23,28.0,1.23,1.29,0.2915,-0.0372,0.0538,97.6289,SPCE Dec 18 2020 28 Call,Dick Branson,request-bot🤖,2020-11-19 12:33:01.923637
256,7ba36a552a9111eb96b53800255995ba,SPCE,OPTION,SPCE_112020P24,100,11/20,PUTS,0.56,24.0,0.52,0.56,-0.4396,-0.1853,0.2533,94.9215,SPCE Nov 20 2020 24 Put,cMoney💰,request-bot🤖,2020-11-19 13:03:10.052031
257,7ba36a552a9111eb96b53800255995ba,SPCE,OPTION,SPCE_112020P24,-100,11/20,PUTS,0.59,24.0,0.59,0.63,-0.5135,-0.1688,0.2825,87.0805,SPCE Nov 20 2020 24 Put,cMoney💰,request-bot🤖,2020-11-19 13:03:10.052031
258,58dc403a2a9211ebac1d3800255995ba,FCEL,OPTION,FCEL_121820C5.5,0,12/18,CALLS,1.23,5.5,1.2,1.23,0.5984,-0.0208,0.1181,213.7183,FCEL Dec 18 2020 5.5 Call,emraht,spreads-🙂,2020-11-19 13:09:21.210088
259,0bc5d47f2a9911ebaf383800255995ba,PTON,OPTION,PTON_120420C115,100,12/4,CALLS,2.69,115.0,2.59,2.69,0.2989,-0.1636,0.0233,67.9341,PTON Dec 4 2020 115 Call,Rich,request-bot🤖,2020-11-19 13:57:19.391602
260,0bc5d47f2a9911ebaf383800255995ba,PTON,OPTION,PTON_120420C115,-100,12/4,CALLS,3.45,115.0,3.45,3.5,0.4392,-0.4575,0.0351,88.1771,PTON Dec 4 2020 115 Call,Rich,request-bot🤖,2020-11-19 13:57:19.391602
261,3e24dfa42a9911eb83993800255995ba,AMD,OPTION,AMD_120420C90,0,12/04,CALLS,1.35,90.0,1.32,1.35,0.2896,-0.0851,0.0444,43.6542,AMD Dec 4 2020 90 Call,emraht,spreads-🙂,2020-11-19 13:58:42.844923
262,4d9ddbdd2a9911eba6423800255995ba,AMZN,OPTION,AMZN_112720C3350,100,11/27,CALLS,4.6,3350.0,4.4,4.6,0.07,-1.1569,0.0009,31.0034,AMZN Nov 27 2020 3350 Call,Reventing,request-bot🤖,2020-11-19 13:59:08.788203
263,4d9ddbdd2a9911eba6423800255995ba,AMZN,OPTION,AMZN_112720C3350,-100,11/27,CALLS,4.3,3350.0,4.3,4.65,0.069,-1.1369,0.0009,31.1851,AMZN Nov 27 2020 3350 Call,Reventing,request-bot🤖,2020-11-19 13:59:08.788203
264,918899252a9a11eb8c4f3800255995ba,WBA,OPTION,WBA_120420C40,100,12/04,CALLS,0.39,40.0,0.33,0.39,0.2158,-0.0287,0.0963,39.2744,WBA Dec 4 2020 40 Call,cMoney💰,request-bot🤖,2020-11-19 14:08:12.488176
265,918899252a9a11eb8c4f3800255995ba,WBA,OPTION,WBA_120420C40,-100,12/04,CALLS,0.4,40.0,0.4,0.45,0.2569,-0.03,0.1131,37.3949,WBA Dec 4 2020 40 Call,cMoney💰,request-bot🤖,2020-11-19 14:08:12.488176
266,9d19b1b92a9d11eba8793800255995ba,BABA,OPTION,BABA_112720C267.5,100,11/27,CALLS,3.1,267.5,2.98,3.1,0.3184,-0.3067,0.0239,37.3249,BABA Nov 27 2020 267.5 Call,Doktar Evil,spreads-🙂,2020-11-19 14:30:00.147111
267,9d19b1b92a9d11eba8793800255995ba,BABA,OPTION,BABA_112720C267.5,-100,11/27,CALLS,3.0,267.5,3.0,3.1,0.3222,-0.3093,0.024,37.2482,BABA Nov 27 2020 267.5 Call,Doktar Evil,spreads-🙂,2020-11-19 14:30:00.147111
268,00fc4e532a9e11ebb8133800255995ba,ZM,OPTION,ZM_112720C450,100,11/27,CALLS,6.0,450.0,5.9,6.0,0.2472,-0.7677,0.0074,66.0677,ZM Nov 27 2020 450 Call,edwin_2701 🔥,spreads-🙂,2020-11-19 14:32:47.713614
269,00fc4e532a9e11ebb8133800255995ba,ZM,OPTION,ZM_112720C450,-100,11/27,CALLS,6.6,450.0,6.6,6.8,0.2788,-0.9232,0.008,68.225,ZM Nov 27 2020 450 Call,edwin_2701 🔥,spreads-🙂,2020-11-19 14:32:47.713614
270,3b4343522aa111eb8f243800255995ba,BABA,OPTION,BABA_112720C267.5,100,11/27,CALLS,3.05,267.5,2.94,3.05,0.3204,-0.3088,0.0242,36.8652,BABA Nov 27 2020 267.5 Call,Doktar Evil,spreads-🙂,2020-11-19 14:55:54.183261
271,3b4343522aa111eb8f243800255995ba,BABA,OPTION,BABA_112720C267.5,-100,11/27,CALLS,3.8,267.5,3.8,4.1,0.4066,-0.3538,0.0268,37.9042,BABA Nov 27 2020 267.5 Call,Doktar Evil,spreads-🙂,2020-11-19 14:55:54.183261
272,53145d382aa411eba75a3800255995ba,NET,OPTION,NET_112720C66,100,11/27,CALLS,2.1,66.0,2.0,2.1,0.505,-0.1234,0.075,52.4161,NET Nov 27 2020 66 Call,TacoTradez🌮,request-bot🤖,2020-11-19 15:18:03.490361
273,53145d382aa411eba75a3800255995ba,NET,OPTION,NET_112720C66,-100,11/27,CALLS,2.75,66.0,2.75,2.95,0.623,-0.1208,0.0746,52.3136,NET Nov 27 2020 66 Call,TacoTradez🌮,request-bot🤖,2020-11-19 15:18:03.490361
274,b9072f312aa711eb86be3800255995ba,SHOP,OPTION,SHOP_112720C1000,100,11/27,CALLS,12.4,1000.0,11.5,12.4,0.3113,-1.262,0.0057,41.4087,SHOP Nov 27 2020 1000 Call,Visvim,spreads-🙂,2020-11-19 15:42:22.359943
275,b9072f312aa711eb86be3800255995ba,SHOP,OPTION,SHOP_112720C1000,-100,11/27,CALLS,16.0,1000.0,16.0,17.2,0.3915,-1.4385,0.0062,43.7745,SHOP Nov 27 2020 1000 Call,Visvim,spreads-🙂,2020-11-19 15:42:22.359943
276,e2579b6c2aa711eb956c3800255995ba,NIO,OPTION,NIO_120420C49,0,12/04,CALLS,4.35,49.0,4.3,4.35,0.5323,-0.1447,0.0349,113.2036,NIO Dec 4 2020 49 Call,emraht,spreads-🙂,2020-11-19 15:43:31.324334
277,7bd870292aa811ebabc13800255995ba,QQQ,OPTION,QQQ_112020P288,100,11/20,PUTS,0.34,288.0,0.33,0.34,-0.1509,-0.3002,0.0543,21.7775,QQQ Nov 20 2020 288 Put,therealyoungari,spreads-🙂,2020-11-19 15:47:49.082649
278,7bd870292aa811ebabc13800255995ba,QQQ,OPTION,QQQ_112020P288,-100,11/20,PUTS,0.03,288.0,0.03,0.04,-0.0344,-0.1448,0.0297,20.3772,QQQ Nov 20 2020 288 Put,therealyoungari,spreads-🙂,2020-11-19 15:47:49.082649
279,cd72226d2b3f11ebb3443800255995ba,SPCE,OPTION,SPCE_112720C24.5,100,11/27,CALLS,1.05,24.5,0.95,1.05,0.4868,-0.0689,0.1427,79.6106,SPCE Nov 27 2020 24.5 Call,manprit123,chat-room🗣,2020-11-20 09:50:59.993700
280,cd72226d2b3f11ebb3443800255995ba,SPCE,OPTION,SPCE_112720C24.5,-100,11/27,CALLS,0.7,24.5,0.7,0.71,0.3337,-0.0573,0.1416,76.2155,SPCE Nov 27 2020 24.5 Call,manprit123,chat-room🗣,2020-11-20 09:50:59.993700
281,da5ad64b2b3f11eba7733800255995ba,AMZN,OPTION,AMZN_031921P2000,100,03/19/21,PUTS,8.55,2000.0,7.6,8.55,-0.0259,-0.1881,0.0001,42.3138,AMZN Mar 19 2021 2000 Put,SammySnipes,swings-🏌,2020-11-20 09:51:21.358881
282,08be86512b4011ebbe1f3800255995ba,NVCR,OPTION,NVCR_121820C40,100,12/18,CALLS,96.5,40.0,91.7,96.5,0.9629,-0.1616,0.0007,319.1724,NVCR Dec 18 2020 40 Call,TacoTradez🌮,request-bot🤖,2020-11-20 09:52:39.217010
283,08be86512b4011ebbe1f3800255995ba,NVCR,OPTION,NVCR_121820C40,-100,12/18,CALLS,91.7,40.0,91.7,96.5,0.9617,-0.156,0.0007,319.1725,NVCR Dec 18 2020 40 Call,TacoTradez🌮,request-bot🤖,2020-11-20 09:52:39.217010
284,18167f7b2b4011eb84193800255995ba,NVCR,OPTION,NVCR_121820C140,100,12/18,CALLS,5.4,140.0,5.0,5.4,0.4033,-0.1278,0.0198,52.1134,NVCR Dec 18 2020 140 Call,TacoTradez🌮,request-bot🤖,2020-11-20 09:53:04.900339
285,18167f7b2b4011eb84193800255995ba,NVCR,OPTION,NVCR_121820C140,-100,12/18,CALLS,2.25,140.0,2.25,2.6,0.276,-0.1508,0.0221,54.5031,NVCR Dec 18 2020 140 Call,TacoTradez🌮,request-bot🤖,2020-11-20 09:53:04.900339
286,924594242b4311eb81303800255995ba,BYND,OPTION,BYND_120420C136,0,12/4,CALLS,6.35,136.0,5.9,6.35,0.528,-0.1986,0.0264,55.2608,BYND Dec 4 2020 136 Call,zoom,chat-room🗣,2020-11-20 10:17:58.450055
287,efd46efb2b4311ebad413800255995ba,MSFT,OPTION,MSFT_120420C210,0,12/4,CALLS,5.35,210.0,5.2,5.35,0.5802,-0.1425,0.0368,25.0273,MSFT Dec 4 2020 210 Call,zoom,chat-room🗣,2020-11-20 10:20:35.407219
288,b63c99e42b4411eb93c93800255995ba,SPY,OPTION,SPY_112720C360,100,11/27,CALLS,1.69,360.0,1.67,1.69,0.3418,-0.1808,0.0488,14.5457,SPY Nov 27 2020 360 Call,Visvim,chat-room🗣,2020-11-20 10:26:08.533778
289,b63c99e42b4411eb93c93800255995ba,SPY,OPTION,SPY_112720C360,-100,11/27,CALLS,1.72,360.0,1.72,1.73,0.2237,-0.1136,0.0423,13.9385,SPY Nov 27 2020 360 Call,Visvim,chat-room🗣,2020-11-20 10:26:08.533778
290,1170fa142b4b11eba5fd3800255995ba,ZM,OPTION,ZM_112720C465,100,11/27,CALLS,9.2,465.0,8.8,9.2,0.3262,-1.0539,0.0081,69.3965,ZM Nov 27 2020 465 Call,TacoTradez🌮,chat-room🗣,2020-11-20 11:11:39.268334
291,1170fa142b4b11eba5fd3800255995ba,ZM,OPTION,ZM_112720C465,-100,11/27,CALLS,3.1,465.0,3.1,3.5,0.1279,-0.8716,0.0068,71.2314,ZM Nov 27 2020 465 Call,TacoTradez🌮,chat-room🗣,2020-11-20 11:11:39.268334
292,3fe5384d2b4e11eb9c323800255995ba,AMD,OPTION,AMD_112720C87,100,11/27,CALLS,1.24,87.0,1.21,1.24,0.3847,-0.1177,0.0811,38.0132,AMD Nov 27 2020 87 Call,therealyoungari,spreads-🙂,2020-11-20 11:34:24.965025
293,3fe5384d2b4e11eb9c323800255995ba,AMD,OPTION,AMD_112720C87,-100,11/27,CALLS,1.44,87.0,1.44,1.45,0.2924,-0.0913,0.0827,33.8748,AMD Nov 27 2020 87 Call,therealyoungari,spreads-🙂,2020-11-20 11:34:24.965025
294,58cdc6a52b4e11eba32c3800255995ba,SQ,OPTION,SQ_011521C250,100,1/15/21,CALLS,3.65,250.0,3.5,3.65,0.1717,-0.0963,0.006,54.4257,SQ Jan 15 2021 250 Call,raj_alert,spreads-🙂,2020-11-20 11:35:06.480272
295,58cdc6a52b4e11eba32c3800255995ba,SQ,OPTION,SQ_011521C250,-100,1/15/21,CALLS,4.6,250.0,4.6,4.75,0.1477,-0.0845,0.0056,53.4172,SQ Jan 15 2021 250 Call,raj_alert,spreads-🙂,2020-11-20 11:35:06.480272
296,5e9cbe0d2b4f11ebba203800255995ba,SPCE,OPTION,SPCE_121820C28,100,12/18,CALLS,1.03,28.0,1.0,1.03,0.2956,-0.0363,0.0551,94.8274,SPCE Dec 18 2020 28 Call,Dick Branson,chat-room🗣,2020-11-20 11:42:26.781938
297,5e9cbe0d2b4f11ebba203800255995ba,SPCE,OPTION,SPCE_121820C28,-100,12/18,CALLS,1.22,28.0,1.22,1.25,0.2915,-0.0372,0.0538,97.6289,SPCE Dec 18 2020 28 Call,Dick Branson,chat-room🗣,2020-11-20 11:42:26.781938
298,a7c49a502b4f11eb828d3800255995ba,SPCE,OPTION,SPCE_112720C25,100,11/27,CALLS,0.49,25.0,0.48,0.49,0.3076,-0.0579,0.1349,76.3629,SPCE Nov 27 2020 25 Call,TacoTradez🌮,chat-room🗣,2020-11-20 11:44:28.441903
299,a7c49a502b4f11eb828d3800255995ba,SPCE,OPTION,SPCE_112720C25,-100,11/27,CALLS,0.45,25.0,0.45,0.46,0.2938,-0.0557,0.1325,76.4876,SPCE Nov 27 2020 25 Call,TacoTradez🌮,chat-room🗣,2020-11-20 11:44:28.441903
300,4f6b42a52b5211eb85853800255995ba,PTON,OPTION,PTON_112720C115,100,11/27,CALLS,2.17,115.0,2.16,2.17,0.3462,-0.2328,0.0376,61.1738,PTON Nov 27 2020 115 Call,Doktar Evil,spreads-🙂,2020-11-20 12:03:29.116218
301,4f6b42a52b5211eb85853800255995ba,PTON,OPTION,PTON_112720C115,-100,11/27,CALLS,2.12,115.0,2.12,2.17,0.3462,-0.2328,0.0376,61.1738,PTON Nov 27 2020 115 Call,Doktar Evil,spreads-🙂,2020-11-20 12:03:29.116218
302,6083a6fd2b5211ebad533800255995ba,PTON,OPTION,PTON_112720C115,100,11/27,CALLS,2.16,115.0,2.14,2.16,0.3453,-0.2342,0.0378,60.8478,PTON Nov 27 2020 115 Call,Doktar Evil,spreads-🙂,2020-11-20 12:03:57.402511
303,6083a6fd2b5211ebad533800255995ba,PTON,OPTION,PTON_112720C115,-100,11/27,CALLS,2.75,115.0,2.75,2.8,0.4051,-0.2536,0.0385,61.8878,PTON Nov 27 2020 115 Call,Doktar Evil,spreads-🙂,2020-11-20 12:03:57.402511
304,65b0ba302b5211eb9bd83800255995ba,BBY,OPTION,BBY_120420C125,100,12/4,CALLS,2.98,125.0,2.7,2.98,0.3665,-0.1564,0.0316,49.5798,BBY Dec 4 2020 125 Call,Rich,spreads-🙂,2020-11-20 12:04:06.077482
305,65b0ba302b5211eb9bd83800255995ba,BBY,OPTION,BBY_120420C125,-100,12/4,CALLS,2.5,125.0,2.5,2.77,0.3464,-0.1492,0.0311,49.5534,BBY Dec 4 2020 125 Call,Rich,spreads-🙂,2020-11-20 12:04:06.077482
306,720bdcb52b5211eb809d3800255995ba,SPCE,OPTION,SPCE_121820C28,100,12/18,CALLS,1.04,28.0,1.01,1.04,0.2934,-0.0364,0.0543,96.2537,SPCE Dec 18 2020 28 Call,SilverSurfie,spreads-🙂,2020-11-20 12:04:26.830060
307,720bdcb52b5211eb809d3800255995ba,SPCE,OPTION,SPCE_121820C28,-100,12/18,CALLS,1.09,28.0,1.09,1.1,0.3044,-0.0378,0.0541,97.6768,SPCE Dec 18 2020 28 Call,SilverSurfie,spreads-🙂,2020-11-20 12:04:26.830060
308,7347c0432b5e11eb83f43800255995ba,TWTR,OPTION,TWTR_120420C45,100,12/04,CALLS,1.45,45.0,1.44,1.45,0.4961,-0.0527,0.1032,43.0546,TWTR Dec 4 2020 45 Call,Engine Trades,engine-trades🏃🔥⚙,2020-11-20 13:30:23.168553
309,7347c0432b5e11eb83f43800255995ba,TWTR,OPTION,TWTR_120420C45,-100,12/04,CALLS,1.27,45.0,1.27,1.29,0.5106,-0.0565,0.1234,40.2512,TWTR Dec 4 2020 45 Call,Engine Trades,engine-trades🏃🔥⚙,2020-11-20 13:30:23.168553
310,43223ecd2b6311ebba933800255995ba,SHOP,OPTION,SHOP_112720C1070,100,11/27,CALLS,3.9,1070.0,3.2,3.9,0.1213,-0.7936,0.0033,42.2404,SHOP Nov 27 2020 1070 Call,Eddy_Trades,chat-room🗣,2020-11-20 14:04:49.763292
311,57791e5e2b6511eba9f93800255995ba,TWTR,OPTION,TWTR_121820C48,100,12/18,CALLS,1.11,48.0,1.1,1.11,0.3195,-0.0358,0.0628,45.3014,TWTR Dec 18 2020 48 Call,SilverSurfie,spreads-🙂,2020-11-20 14:19:42.965261
312,57791e5e2b6511eba9f93800255995ba,TWTR,OPTION,TWTR_121820C48,-100,12/18,CALLS,0.96,48.0,0.96,0.97,0.3037,-0.0353,0.0683,43.005,TWTR Dec 18 2020 48 Call,SilverSurfie,spreads-🙂,2020-11-20 14:19:42.965261
313,f4dc55ff2b6a11eb98653800255995ba,TSLA,OPTION,TSLA_112720C510,100,11/27,CALLS,11.3,510.0,11.05,11.3,0.3798,-1.1218,0.0085,62.5046,TSLA Nov 27 2020 510 Call,TacoTradez🌮,request-bot🤖,2020-11-20 14:59:54.471939
314,f4dc55ff2b6a11eb98653800255995ba,TSLA,OPTION,TSLA_112720C510,-100,11/27,CALLS,17.5,510.0,17.5,17.85,0.3405,-1.044,0.0085,60.621,TSLA Nov 27 2020 510 Call,TacoTradez🌮,request-bot🤖,2020-11-20 14:59:54.471939
315,ffe8caa42b6b11eb96f03800255995ba,AAL,OPTION,AAL_112720C14,0,11/27,CALLS,0.07,14.0,0.06,0.07,0.1227,-0.0147,0.1826,60.9557,AAL Nov 27 2020 14 Call,JD,spreads-🙂,2020-11-20 15:07:22.523272
316,58836c642b6d11eb9d2a3800255995ba,TWTR,OPTION,TWTR_121820C50,100,12/18,CALLS,0.75,50.0,0.74,0.75,0.2304,-0.0315,0.0514,46.9939,TWTR Dec 18 2020 50 Call,TacoTradez🌮,request-bot🤖,2020-11-20 15:17:00.666315
